,user_id,item_id,15,75,240,item_text
267,26,659,0.0,,,"37 - (gestation time in days of Mouse + Population of Manila + 17126) < -3,900,000"
268,26,669,0.0,,,number of letters in first name of US president elected in 1968 + length of Genghis Khan's life in years < 49
269,26,694,1.0,,,Number of moons of Pluto < 2
270,26,722,1.0,,,"value of 1 nickel in cents * Area of the United Kingdom in square miles < 393,000"
271,26,762,0.5,,,"Diameter of the moon in miles * 67565 < 873,000,000"
272,26,767,0.0,,,area of a square with side length two < 3
273,26,798,0.0,,,"world record in hammer throw by Yuriy Sedykh rounded to nearest meter * 3146 < 71,300"
274,26,823,0.0,,,"GDP of Sweden in USD * (number of letters in first name of US president elected in 2016 - the side length of a square with an area of sixteen units) < 24,600,000,000"
275,26,838,0.0,,,"surface area of the moon in square miles + Population of London * the smallest odd number greater than one < 186,000,000"
276,26,877,0.2,,,"(72 * Consumption of fossil fuels in Kuwait as % of installed capacity in 2015) + The cube root of 8 < 6,200"
277,26,929,1.0,,,"the positive square root of one million < 1,060"
278,26,933,1.0,,,The cube root of 8000 < 74
279,26,946,0.0,0.0,,the remainder when ten is divided by three < 0
280,26,962,1.0,,,"49 * gestation time in days of Rabbit * the largest prime number smaller than four - Population of Tehran < -1,160,000"
281,26,983,1.0,,,"Voume of a cylinder with radius 2 units and height 1 units to nearest cubic unit * gestation time in days of Hippopotamus < 2,390"
282,26,1128,0.0,,,"Production of aluminum in Brazil in metric tons in 2016 < 27,500"
283,26,1165,1.0,,,"2228 + driving distance in miles between London and Milan < 6,910"
284,26,1190,0.0,,,area of a square with side length five * the side length of a square with area one < 22
285,26,1283,1.0,,,world record in 4x200 m relay by Jamaica rounded to nearest second + value of 1 nickel and 1 penny in cents < 168
286,26,1338,0.1,,,"cost of International Space Station in USD < 77,300,000,000"
287,26,1355,1.0,,,"career rushing touchdowns by Jerome Bettis * (Length of the Trans-Siberian Railway in miles * value of 2 dimes and 1 penny in cents) < 7,620,000"
288,26,1388,0.0,,,the largest odd number smaller than five * weight of Gorilla in kg < 688
289,26,1398,0.0,0.0,,weight of Killer whale in kg < 783
290,26,1410,0.8,,,"Population of Vienna * 45518 < 2,730,000,000,000"
291,26,1483,0.0,0.0,,66 * the smallest odd number greater than seven < 162
292,26,1551,0.0,,,"driving distance in miles between London and Milan * weight of $20 worth of quarters in pounds < 1,650"
293,26,1571,0.9,,,Tax collected as a percentage of GDP in Cuba < 67
294,26,1584,0.0,,,career receiving touchdowns by Jerry Rice < 85
295,26,1610,0.8,,,Number of moons of Mercury + Number of weeks in Billboard top ten for Despacito by Luis Fonsi and Daddy Yankee < 39
296,26,1741,0.0,,,"area of rectangle with sides 2 units and 13 units * Number of active users on Facebook as of October 2015 < 7,670,000,000"
297,26,1749,0.0,,,Volume of a sphere with radius 3 units to nearest cubic unit < 92
298,26,1820,1.0,,,the largest odd number smaller than a hundred < 148
299,26,1822,0.15,,,"1 - the number of Queens in a pack of cards * 827 - Total payroll in USA in 2015 in USD < -75,900,000,000"
300,26,1823,0.0,,,"201773 + atomic number of Potassium < 154,000"
301,26,1824,0.0,,,gestation time in days of Hippopotamus < 185
302,26,1826,0.7,,,"GDP of Afghanistan in USD < 55,300,000,000"
303,26,1871,0.9,,,"smaller angle between hour and minute hands at 6:08 in degrees * 11 < 2,880"
304,26,1880,1.0,,,career grand slam titles won by Bjorn Borg + the remainder when ninety-nine is divided by three < 9
305,26,1882,0.0,,,"atomic number of Carbon + (2106635 * total career minutes played by Michael Jordan) + value of 3 quarters in cents < 11,500,000,000"
306,26,1883,1.0,1.0,,"world record in decathlon by Austra Skujyte in points - 111 < 119,000"
307,26,1887,1.0,,,"Moon‰Ûªs orbital distance from Earth in miles < 1,050,000"
308,26,1890,1.0,,,"gestation time in days of Zebra * the remainder when ten is divided by three * 925 - value of 1 dime, 3 nickels, and 1 penny in cents < 503,000"
309,26,1892,1.0,,,"weight of Jaguar in kg - value of 1 quarter, 1 nickel, and 3 pennies in cents * weight of $200 worth of quarters in pounds < -205"
310,26,1894,0.0,,,the largest even number smaller than five < 2
311,26,1895,0.0,,,"97 * 5216388 < 24,300,000"
312,26,1896,0.15,,,"world record in decathlon by Ashton Eaton in points < 3,520"
313,26,1897,0.8,,,smaller angle between hour and minute hands at 3:00 in degrees * 24 < 995
314,26,1898,0.45,,,weight of $40 worth of quarters in pounds * area of right triangle with perpendicular legs 2 units and 5 units - smaller angle between hour and minute hands at 8:10 in degrees < -197
315,28,579,0.95,,,"the number of red Aces in a pack of cards * 365 < 3,140"
316,28,627,0.45,,,"career two-point attempts by Michael Jordan * 20 * atomic number of Silicon < 5,930,000"
317,28,644,0.9,,,"value of 2 quarters, 1 dime, 3 nickels, and 1 penny in cents < 193"
318,28,747,0.65,,,"the positive square root of forty-nine * weight of Giant panda in kg * Forested area in United States in square miles + the number of Kings in a pack of cards < 1,560,000,000"
319,28,797,0.3,,,height of Adele in inches * 13 < 478
320,28,913,0.45,,,"168 * Rank of Microsoft among world companies by market cap, at end 2016 + value of 2 quarters, 2 dimes, 3 nickels, and 1 penny in cents + Number of episodes in the TV series Seinfeld < 735"
321,28,928,0.4,,,weight of $900 worth of quarters in pounds - the remainder when fifteen is divided by three < 67
322,28,987,0.55,,,"Life expectancy at birth in Yemen * (Number of weeks in Billboard top hundred for I‰Ûªm Yours by Jason Mraz + Number of weeks in Billboard top hundred for Foolish Games by Jewel * the largest prime number smaller than twenty) < 185,000"
323,28,1120,0.05,,,163 - 3 < 114
324,28,1242,0.65,,,"48 * perimeter of a square with side length four < 2,000"
325,28,1282,0.7,,,"career rebounds by Kobe Bryant * Voume of a cylinder with radius 10 units and height 2 units to nearest cubic unit - the positive square root of one hundred < 3,190,000"
326,28,1309,0.45,,,"Number of economists in USA in 2016 < 124,000"
327,28,1314,0.6,0.75,,"area of circle with radius 3 unit to nearest square unit - half the capacity of the largest US college football stadium < -15,500"
328,28,1323,0.45,,,"20 * (worldwide sales of Boston by Boston - Number of active users on Facebook as of October 2015) < -13,200,000,000"
329,28,1371,0.65,,,diameter of red blood cell in microns - the remainder when forty is divided by two < 8
330,28,1520,0.6,,,"maximum speed of Tiger in miles per hour - Population of San Salvador < -308,000"
331,28,1629,0.45,,,"career points scored by Magic Johnson < 41,100"
332,28,1630,0.55,,,"63 * career points scored by Karl Malone - 300 < 33,100,000"
333,28,1631,0.45,,,"career steals by Michael Jordan * 2240 < 750,000"
334,28,1632,0.55,,,"perimeter of a square with side length five * Consumption of fossil fuels in China as % of installed capacity in 2015 * 27 * smaller angle between hour and minute hands at 3:00 in degrees < 3,210,000"
335,28,1633,0.65,,,the largest prime number smaller than twenty - Number of episodes in the TV series Seinfeld < -103
336,28,1634,0.6,,,"Revenues of Toyota for 2016 in USD * smaller angle between hour and minute hands at 10:32 in degrees < 955,000,000,000"
337,28,1635,0.25,,,the side length of a square with an area of sixteen units < 2
338,28,1637,0.5,,,1340 - world record in 4x800 m relay by Russia rounded to nearest second < 777
339,28,1638,0.5,,,"Population of Hong Kong * weight of Wild boar in kg - the largest prime number smaller than eight - worldwide sales of Lemonade by BeyoncÌ© < 5,600,000,000"
340,28,1641,0.65,,,"salary of US president in USD per year < 374,000"
341,28,1644,0.5,0.4,,"6 - The cube root of 1331 * worldwide sales of Recovery by Eminem < -128,000,000"
342,28,1651,0.4,,,"(worldwide sales of 21 by Adele * biggest margin of victory ever in a Triple Crown Race in seconds) * world record in 4x1500 m relay by Kenya rounded to nearest minute < 294,000,000,000"
343,28,1655,0.5,,,"The cube root of 216 * Employees of McKesson at end 2015 - 74 < 195,000"
344,28,1658,0.5,,,"Length of Sydney Harbor Bridge in feet - (Surface area of a cylinder with radius 10 units and height 3 units to nearest cubic unit - most consecutive wins in NBA season by one team) < 1,220"
345,28,1660,0.25,,,driving distance in miles between London and Frankfurt - 50 < 474
346,28,1664,0.65,,,number of US colonies < 24
347,28,1665,0.45,,,168 - Life expectancy at birth in France < 78
348,28,1667,0.45,,,"64 * maximum speed of Hare in miles per hour * value of 1 quarter, 1 nickel, and 2 pennies in cents < 44,400"
349,29,233,0.5,,,"Production of aluminum in Australia in metric tons in 2016 < 3,900,000"
350,29,326,0.4,,,mass of 333ml of water in g < 694
351,29,330,0.35,,,Total weeks at number one on Billboard chart for Beyonce - value of 2 nickels and 2 pennies in cents < 30
352,29,331,0.4,,,"Population of Ankara + career home runs by Jim Thome < 1,770,000"
353,29,332,0.5,,,"the smallest even number greater than a hundred * career receiving touchdowns by Randy Moss < 24,200"
354,30,75,1.0,,,"103 * ten raised to the power of two < 95,200"
355,31,78,0.45,,,"Nuclear weapons in USA in 2017 * Area of the United Kingdom in square miles < 110,000,000"
356,31,219,0.55,,,"number of letters in first name of US president elected in 2000 + Sales of The Lion, the Witch and the Wardrobe by C. S. Lewis < 31,600,000"
357,31,275,0.5,,,"gestation time in days of Deer * world record in decathlon by Ashton Eaton in points + the smallest odd number greater than a thousand < 67,300"
358,31,363,0.45,,,number of letters in first name of US president elected in 2000 * Volume of a sphere with radius 1 units to nearest cubic unit < 29
359,31,368,0.5,,,"number of ants in largest known colony - worldwide box office for Prometheus in USD < -24,800,000"
360,31,371,0.5,,,weight of $80 worth of quarters in pounds < 5
361,31,631,0.5,,,"21928 + 69 * area of right triangle with perpendicular legs 8 units and 5 units < 47,700"
362,31,752,0.5,,,"1219121 * career passing yards by Steve McNair * value of 2 pennies in cents < 15,000,000,000,000"
363,31,996,0.55,,,"9 * People living with HIV/AIDS in Egypt * 50 < 821,000"
364,31,1212,0.6,,,"Number of base pairs in the human genome + Weight of the Hubble Space Telescope in pounds < 21,100,000"
365,31,1461,0.3,,,"atomic number of Carbon + career passing yards by Boomer Esiason + ten raised to the power of two < 23,900"
366,31,1838,0.5,,,smaller angle between hour and minute hands at 5:00 in degrees - The cube root of 512 < 219
367,32,50,0.3,,,"smallest number of dimes needed to make $0.10 * People living with HIV/AIDS in Brazil < 921,000"
368,32,359,1.0,,,Percentage of population using the internet in Germany as of 2016 < 235
369,33,384,0.85,,,"career passing yards by Dan Fouts - 119 < 240,000"
370,33,385,0.6,,,"88 * height in inches of shortest Major League Baseball player  < 6,630"
371,33,388,0.4,,,"Number of words in Atlas Shrugged by Ayn Rand < 159,000"
372,34,393,0.95,,,the largest odd number smaller than three * the remainder when eighty-eight is divided by two < -1
373,34,394,0.7,,,career rushing touchdowns by Marshall Faulk < 34
374,34,395,0.9,,,"Number of episodes in the TV series Futurama * Employees of Berkshire Hathaway at end 2015 * number of days in April < 28,200,000,000"
375,34,396,0.95,,,value of 2 nickels in cents < 12
376,35,90,0.5,,,world record in 4x200 m relay by Jamaica rounded to nearest second * the number of red Jacks in a pack of cards < 398
377,35,106,0.25,,,height of Hillary Rodham Clinton in inches + area of a square with side length eight < 45
378,35,324,0.0,,,"Year of publication of A Tale of Two Cities by Charles Dickens < 1,200"
379,35,403,0.7,,,"world record in heptathlon by Jackie Joyner-Kersee in points - atomic number of Potassium * Inflation rate in Venezuela in 2016, to nearest percent < 3,810"
380,35,404,0.5,,,"(career steals by Hakeem Olajuwon - Consumption of fossil fuels in China as % of installed capacity in 2015) * Crude oil exported from Italy in thousand barrels per day - number of hours in a week < 79,600"
381,35,406,0.4,,,Real GDP growth rate in Russia in 2016 * smaller angle between hour and minute hands at 6:54 in degrees < -419
382,35,416,0.5,,,"Population of Damascus * smaller angle between hour and minute hands at 1:22 in degrees - People living with HIV/AIDS in France < 83,200,000"
383,35,418,0.5,,,"the remainder when five is divided by two * number of entries in the Oxford English Dictionary + Forested area in Greece in square miles < 766,000"
384,35,419,0.45,,,"130 * (Number of moons of Venus + The cube root of 8000) + weight of $300 worth of quarters in pounds < 1,680"
385,35,421,1.0,,,the remainder when ten is divided by two < 1
386,35,422,0.5,,,"weight of $20 worth of quarters in pounds + production budget for Iron Man 2 in USD < 1,010,000,000"
387,35,423,0.5,,,jersey number worn by Michael Jordan * 84 < 504
388,35,429,0.5,,,"surface area of Lake Zurich in square miles * Value of national exports from the United Kingdom in USD < 130,000,000,000"
389,35,430,0.5,,,"career blocks by Michael Jordan - area of rectangle with sides 10 units and 6 units < 1,260"
390,35,431,0.5,,,the remainder when four is divided by three * the remainder when four is divided by three * area of right triangle with perpendicular legs 2 units and 3 units + 107 < 272
391,35,623,0.6,,,gestation time in days of Hippopotamus < 358
392,35,774,0.8,,,height of Zayn Malik in inches - atomic number of Platinum < -3
393,35,1020,0.5,,,"time for light to travel from Sun to Earth in seconds * career assists by Bob Cousy * number of sides in a square < 94,300,000"
394,35,1170,0.5,,,"25924 * (biggest margin of victory ever in a Triple Crown Race in seconds + number of letters in first name of US president elected in 2016) * world record in 400 m by Marita Koch rounded to nearest second < 16,800,000"
395,35,1258,0.6,,,Nuclear weapons in United Kingdom in 2017 < 91
396,35,1262,0.5,,,maximum speed of Greyhound in miles per hour * hours plus minutes on 12-Hour digital clock at quarter past four < 573
